,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
90,fctk,2017,浦和,2,1,2,49,53,13.1,14,7.1,49.4,14.76,10.72,73.30,14.26,3,0,469,81.0,20,20.0,8,1,10,15,100.0,14,50.0,18,72.2,20,3,1,1,0,49,12,"104,748",140,107
91,fctk,2017,横浜FM,2,0,1,52,50,10.2,11,0.0,50.8,16.40,12.74,64.63,14.35,2,0,453,81.9,17,23.5,15,1,3,23,91.3,9,66.7,13,84.6,15,1,1,1,0,39,16,"108,007",151,108
92,fctk,2017,Ｃ大阪,2,1,4,54,40,8.4,9,11.1,51.3,19.57,16.23,51.41,13.12,1,0,509,80.9,14,21.4,12,1,4,22,95.5,14,50.0,11,45.5,17,2,1,2,0,52,12,"107,853",153,107
93,fctk,2017,仙台,0,1,0,40,59,13.2,15,6.7,56.8,17.30,15.43,90.02,12.50,3,0,626,85.0,8,25.0,14,0,6,8,75.0,6,83.3,23,78.3,14,3,3,1,0,31,11,"114,059",201,114
94,fctk,2017,柏,2,1,4,38,41,9.2,12,8.3,46.8,12.21,10.12,83.18,15.40,2,1,409,74.8,9,22.2,21,5,7,23,82.6,9,33.3,24,62.5,18,1,2,2,0,28,7,"110,444",169,131
95,fctk,2017,磐田,1,0,0,47,71,6.2,6,0.0,57.4,19.99,16.47,80.31,12.16,1,0,648,87.2,16,25.0,14,0,4,10,100.0,10,70.0,19,89.5,17,4,6,0,0,50,13,"104,938",139,97
96,fctk,2017,甲府,1,1,1,31,47,9.2,11,9.1,60.2,16.66,14.73,75.89,15.13,4,0,611,83.8,13,15.4,17,4,3,13,100.0,10,40.0,18,72.2,23,3,4,0,1,43,7,"104,818",144,120
97,fctk,2017,札幌,2,1,2,47,48,7.3,8,12.5,59.1,17.72,15.73,76.68,11.43,2,0,566,80.6,13,15.4,11,3,3,21,85.7,4,50.0,13,76.9,21,5,1,0,0,45,13,"106,266",152,110
98,fctk,2017,清水,1,0,0,45,41,6.7,9,0.0,49.9,10.28,9.13,93.58,20.31,3,0,405,65.7,18,11.1,12,4,6,25,88.0,5,40.0,20,90.0,31,6,0,1,0,26,9,"101,358",147,134
99,fctk,2017,鳥栖,2,1,2,49,48,12.6,16,6.3,60.6,19.68,15.78,85.91,13.91,5,0,652,82.4,23,21.7,13,3,8,19,94.7,10,60.0,18,94.4,19,3,4,0,0,38,17,"109,065",160,127
100,fctk,2017,広島,2,1,2,55,41,11.1,13,7.7,43.7,15.48,12.24,76.69,16.78,6,0,461,77.9,21,19.0,12,1,4,17,94.1,12,41.7,19,73.7,27,3,0,0,0,41,16,"113,156",168,117
101,fctk,2017,Ｇ大阪,1,0,0,57,62,13.2,16,0.0,51.2,18.36,14.64,92.07,13.21,7,0,523,78.6,15,33.3,11,2,4,20,100.0,16,25.0,25,84.0,18,2,1,1,0,41,15,"113,807",170,121
102,fctk,2018,浦和,1,1,1,32,40,5.2,6,16.7,39.9,8.15,7.78,87.69,17.18,3,0,354,77.7,6,0.0,11,2,0,25,88.0,4,25.0,25,68.0,21,2,2,1,0,25,5,"114,303",157,115
103,fctk,2018,仙台,2,0,1,55,63,11.9,15,0.0,48.3,14.99,9.85,109.58,11.22,4,0,387,74.4,19,36.8,14,4,4,26,80.8,14,35.7,27,77.8,27,1,2,1,0,32,14,"112,111",156,126
104,fctk,2018,磐田,2,0,2,48,45,7.6,10,0.0,44.6,10.17,8.54,118.72,15.78,3,0,379,70.4,10,0.0,10,0,11,20,85.0,16,37.5,22,72.7,22,2,3,1,0,31,12,"113,679",178,131
105,fctk,2018,湘南,0,1,0,62,72,14.3,19,5.3,51.8,17.91,12.54,108.14,11.91,7,0,460,72.2,13,46.2,15,1,5,25,80.0,8,62.5,24,62.5,20,1,3,1,0,47,22,"114,011",191,133
106,fctk,2018,Ｇ大阪,0,3,2,57,59,8.0,10,30.0,38.4,12.50,9.59,106.80,14.33,4,0,350,69.7,11,18.2,9,2,1,21,90.5,10,60.0,17,76.5,36,1,3,0,0,40,11,"115,539",205,125
