,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
97,g-os,2017,浦和,1,3,3,40,41,9.5,11,27.3,48.3,11.34,9.11,95.43,19.84,6,0,454,80.2,15,13.3,11,0,5,12,100.0,12,41.7,19,78.9,36,2,2,2,0,30,10,"114,080",186,116
98,g-os,2017,仙台,1,1,1,60,52,13.8,15,6.7,51.8,19.65,14.81,69.10,10.39,3,0,567,82.5,21,28.6,15,0,10,19,84.2,12,41.7,9,66.7,17,0,3,1,0,57,15,"109,972",155,109
99,g-os,2017,川崎Ｆ,2,0,1,36,33,1.7,2,0.0,38.1,7.28,6.56,94.64,17.81,0,0,343,69.1,6,16.7,10,2,3,22,81.8,8,25.0,24,75.0,43,3,2,2,0,23,5,"111,557",173,116
100,g-os,2017,札幌,2,0,1,40,46,7.2,8,0.0,65.6,19.50,15.20,81.00,10.42,1,0,692,84.1,19,31.6,13,2,8,19,89.5,10,50.0,13,84.6,17,4,4,4,0,47,9,"108,004",130,111
101,g-os,2017,FC東京,1,0,0,38,43,6.0,7,0.0,48.8,15.02,14.27,73.11,15.88,1,0,554,83.0,9,11.1,11,1,9,15,93.3,9,22.2,20,55.0,20,1,2,2,0,41,7,"116,785",180,116
102,g-os,2018,名古屋,2,2,3,49,50,10.2,14,14.3,49.7,16.89,13.28,126.60,13.58,5,0,557,78.5,17,29.4,7,2,2,33,87.9,9,44.4,31,71.0,20,1,5,0,0,42,12,"114,993",165,137
103,g-os,2018,鹿島,2,0,1,47,36,5.7,8,0.0,54.7,13.21,11.22,99.49,14.83,1,0,571,73.7,19,10.5,6,5,8,32,87.5,9,55.6,35,88.6,20,1,4,1,0,37,11,"119,262",200,141
104,g-os,2018,川崎Ｆ,2,0,2,42,52,1.8,2,0.0,42.5,13.21,12.27,79.26,13.00,0,0,487,81.7,10,0.0,8,2,3,21,81.0,12,33.3,23,78.3,19,1,4,0,0,35,6,"115,996",157,111
105,g-os,2018,柏,1,2,2,54,43,10.2,12,16.7,51.6,20.50,17.38,102.82,14.66,5,0,639,83.6,17,11.8,5,2,2,22,86.4,15,33.3,29,75.9,19,2,0,1,0,45,16,"120,146",158,118
106,g-os,2018,FC東京,2,2,3,41,43,10.1,14,14.3,61.6,15.09,13.50,111.30,11.96,5,1,625,80.8,19,5.3,15,3,7,24,83.3,9,55.6,18,83.3,15,0,2,1,0,44,9,"114,274",146,138
