,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
89,kasm,2017,清水,0,2,0,44,58,8.5,11,18.2,67.1,26.56,24.71,121.16,11.79,3,0,830,85.7,7,28.6,11,0,1,28,89.3,10,30.0,15,66.7,16,4,0,0,0,70,9,108029,134,130
90,kasm,2017,Ｃ大阪,0,1,0,56,50,8.2,10,10.0,51.7,17.91,15.00,98.12,16.58,2,0,506,76.5,13,30.8,9,0,1,22,86.4,8,37.5,14,78.6,22,3,3,2,0,51,9,108029,184,122
91,kasm,2017,大宮,0,1,0,65,57,12.8,15,6.7,44.0,16.16,11.50,63.82,15.06,9,0,382,74.3,17,35.3,9,3,7,24,79.2,16,43.8,19,78.9,34,1,3,1,0,41,20,109671,166,117
92,kasm,2017,新潟,0,4,2,71,52,13.7,20,20.0,61.0,21.39,15.01,97.43,12.82,9,1,513,77.2,25,28.0,15,3,9,37,78.4,18,66.7,26,69.2,18,0,1,1,0,62,24,109671,191,146
93,kasm,2017,Ｇ大阪,0,2,1,61,59,22.0,31,6.5,58.1,24.73,17.77,101.18,9.49,11,1,549,82.1,17,52.9,15,3,4,28,89.3,22,31.8,21,81.0,14,5,3,1,0,68,23,112484,157,141
94,kasm,2017,鳥栖,2,0,1,48,41,8.5,11,0.0,54.1,14.38,12.41,84.76,17.27,1,0,436,75.7,9,11.1,15,3,4,23,73.9,19,31.6,36,61.1,22,1,1,2,0,38,13,112484,156,129
95,kasm,2017,広島,0,2,0,68,42,12.2,16,12.5,50.0,15.97,12.19,102.13,14.96,5,0,385,71.9,15,26.7,19,3,8,23,78.3,15,40.0,19,73.7,22,2,5,3,0,49,22,108705,211,131
96,kasm,2017,横浜FM,2,2,3,81,60,18.0,25,8.0,55.9,28.12,21.30,105.37,11.09,8,0,601,80.9,31,19.4,7,1,11,23,91.3,20,60.0,22,95.5,20,4,1,3,0,96,30,108705,194,139
97,kasm,2017,札幌,0,2,1,62,50,9.0,12,16.7,57.7,16.92,14.02,97.02,16.73,8,0,454,75.8,12,8.3,20,2,8,15,86.7,18,50.0,25,76.0,21,3,4,0,0,55,13,108705,165,133
98,kasm,2017,浦和,0,1,0,59,59,9.8,11,9.1,44.0,14.49,11.17,72.73,11.51,2,0,398,76.4,12,33.3,21,3,2,20,80.0,12,41.7,17,70.6,20,4,1,4,0,46,13,105823,169,112
99,kasm,2017,柏,1,0,0,79,65,20.3,25,0.0,46.8,21.09,16.16,94.69,11.03,7,0,421,76.2,17,17.6,12,2,13,24,87.5,16,56.3,16,56.3,17,2,3,2,0,55,31,106712,175,123
100,kasm,2017,磐田,1,0,0,59,43,10.5,14,0.0,54.8,18.96,13.64,98.05,14.19,4,0,475,75.2,22,31.8,12,0,5,30,76.7,20,40.0,27,70.4,16,2,9,1,0,50,18,106712,201,133
