,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
76,kobe,2017,甲府,2,0,1,65,70,16.9,23,0.0,63.0,30.54,26.23,120.20,9.20,7,0,687,82.4,23,13.0,14,1,6,34,91.2,17,58.8,19,78.9,7,0,3,2,0,88,26,111027,150,136
77,kobe,2017,広島,1,1,1,52,68,9.7,10,10.0,40.0,18.83,16.99,82.31,11.59,3,0,499,82.0,9,11.1,11,4,3,9,88.9,8,75.0,24,79.2,13,1,2,1,0,54,10,111027,173,103
78,kobe,2017,鹿島,0,2,1,56,38,7.8,11,9.1,41.9,11.53,10.15,104.31,21.61,3,0,320,66.3,12,8.3,13,1,9,24,87.5,14,28.6,30,80.0,40,2,0,2,0,35,14,111027,168,141
79,kobe,2017,FC東京,1,1,1,59,44,14.2,17,5.9,50.4,16.55,10.41,93.92,14.94,9,0,413,72.9,14,35.7,7,0,6,22,95.5,16,68.8,27,70.4,23,4,0,2,0,39,23,108504,169,120
80,kobe,2017,Ｃ大阪,2,1,2,51,51,13.7,17,5.9,49.5,14.68,12.70,102.40,13.21,3,0,460,78.3,13,15.4,15,4,1,17,82.4,13,38.5,23,87.0,24,2,1,1,0,49,12,112415,159,124
81,kobe,2017,札幌,0,2,1,56,52,10.3,12,16.7,55.2,14.86,11.47,82.66,12.61,5,0,476,76.9,18,22.2,11,2,1,28,85.7,12,75.0,21,71.4,14,4,2,1,0,53,13,112415,154,117
82,kobe,2017,Ｇ大阪,2,0,1,52,59,11.0,14,0.0,55.3,15.67,13.03,108.45,10.34,4,0,488,75.0,15,0.0,17,2,1,21,81.0,12,41.7,17,82.4,19,4,2,2,0,56,11,109306,191,127
83,kobe,2017,横浜FM,2,0,2,58,64,12.6,13,0.0,48.4,14.68,12.58,69.64,9.53,4,0,468,80.8,16,12.5,11,6,4,16,81.3,8,62.5,24,79.2,13,1,0,2,0,52,13,109306,177,103
84,kobe,2017,川崎Ｆ,2,0,5,49,54,8.5,9,0.0,43.5,12.16,11.04,84.96,12.07,2,0,446,81.4,16,6.3,8,2,5,15,100.0,9,33.3,18,77.8,17,6,4,2,0,44,8,109306,176,106
85,kobe,2017,仙台,0,3,0,48,58,13.4,16,18.8,41.3,11.34,8.84,68.14,14.47,7,0,378,71.4,11,18.2,14,2,4,19,73.7,11,63.6,20,80.0,27,1,2,0,0,27,14,110077,170,119
