,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
73,send,2017,浦和,2,0,7,44,49,8.9,9,0.0,44.4,11.87,10.39,72.71,13.84,1,0,430,84.9,13,15.4,11,2,3,13,84.6,9,33.3,15,60.0,18,3,2,3,0,31,11,116339,181,101
74,send,2017,鹿島,2,1,4,53,38,12.7,17,5.9,49.6,17.85,10.01,92.55,12.75,3,0,450,75.3,31,35.5,11,5,8,26,76.9,18,50.0,28,67.9,28,1,2,2,0,34,21,117927,179,134
75,send,2017,広島,1,3,3,48,59,10.9,11,27.3,44.9,14.38,13.07,84.55,16.61,5,0,497,83.5,7,28.6,13,4,2,10,70.0,4,50.0,18,77.8,23,3,0,0,0,41,16,117927,173,101
76,send,2017,清水,0,3,0,38,53,4.7,6,50.0,45.2,10.98,9.22,105.00,16.67,4,1,397,72.0,10,30.0,8,1,2,25,72.0,7,28.6,28,75.0,24,3,1,2,0,27,7,117927,151,128
77,send,2017,FC東京,2,0,2,53,53,11.0,14,0.0,57.7,17.83,14.21,80.91,12.24,3,0,552,76.8,27,22.2,12,5,9,21,90.5,12,41.7,21,81.0,22,1,2,0,0,57,14,111722,127,127
78,send,2017,大宮,2,1,2,58,57,8.7,11,9.1,52.9,13.41,10.94,87.68,12.06,3,1,416,70.7,25,16.0,12,3,10,18,77.8,10,30.0,20,70.0,21,2,2,1,0,39,20,111722,160,126
79,send,2017,横浜FM,1,1,1,66,64,17.4,21,4.8,58.3,24.13,18.35,90.83,9.26,5,0,575,81.4,24,29.2,11,6,9,19,63.2,19,63.2,17,94.1,17,3,0,1,0,63,23,111722,127,121
80,send,2017,新潟,0,2,1,55,49,11.4,15,13.3,61.1,17.25,13.53,74.27,17.60,4,1,509,76.8,25,16.0,11,0,8,33,69.7,21,33.3,26,73.1,24,2,0,1,0,54,13,110108,170,132
81,send,2017,甲府,0,3,0,64,77,12.7,18,16.7,59.2,21.42,15.73,134.29,8.35,8,0,561,78.3,20,35.0,18,2,2,23,87.0,22,45.5,19,89.5,15,1,3,1,0,72,21,111579,164,142
82,send,2017,鳥栖,1,1,1,59,61,8.8,11,9.1,51.0,16.23,13.20,94.45,12.20,4,0,516,72.5,21,19.0,9,6,3,13,84.6,10,40.0,20,75.0,15,0,3,2,0,58,17,111579,175,125
83,send,2017,Ｃ大阪,2,2,4,65,57,10.7,13,15.4,62.3,23.62,20.12,96.84,9.89,5,0,627,82.9,30,10.0,11,6,3,18,83.3,16,68.8,9,55.6,18,3,0,1,0,79,18,112019,133,121
84,send,2017,Ｇ大阪,2,2,3,62,64,15.8,19,10.5,54.9,19.87,16.37,88.18,10.15,5,0,511,79.8,27,18.5,15,2,5,23,82.6,9,55.6,18,72.2,12,2,0,1,0,48,20,112557,133,120
85,send,2017,神戸,2,0,3,42,52,13.3,15,0.0,58.7,14.08,12.77,82.98,13.26,3,0,556,78.8,12,8.3,12,2,4,16,81.3,10,60.0,19,94.7,21,4,2,0,0,48,11,112557,133,113
86,send,2017,柏,1,1,1,42,53,9.2,11,9.1,45.1,15.60,10.93,73.34,16.63,5,0,438,74.4,14,14.3,10,1,5,20,80.0,23,56.5,18,88.9,24,1,3,0,0,44,8,117468,164,120
87,send,2017,磐田,1,0,0,35,33,5.7,6,0.0,45.3,7.10,5.82,59.51,15.59,1,0,328,68.9,10,20.0,14,3,5,14,92.9,8,25.0,16,62.5,34,3,4,4,0,15,8,101285,114,105
88,send,2017,広島,0,1,0,69,42,13.6,17,5.9,46.0,15.63,10.32,101.18,18.59,8,0,355,76.6,24,25.0,13,4,5,22,72.7,16,68.8,29,79.3,36,1,0,1,0,49,19,111175,158,125
89,send,2017,新潟,0,2,1,64,42,7.3,9,22.2,52.6,15.79,10.22,84.47,15.54,2,0,419,71.1,26,23.1,11,3,2,31,90.3,16,75.0,26,73.1,34,0,1,0,0,51,16,111175,165,123
90,send,2017,札幌,2,0,1,54,41,11.7,14,0.0,54.9,16.74,13.34,92.61,13.65,1,0,481,73.2,14,28.6,11,1,5,26,88.5,14,50.0,18,72.2,20,2,2,1,0,46,17,111175,133,120
91,send,2017,鳥栖,0,4,1,55,46,13.1,17,23.5,50.7,16.52,13.09,112.85,15.66,6,0,494,76.5,16,25.0,10,3,8,20,95.0,8,62.5,28,75.0,23,3,2,0,0,51,14,118683,173,130
92,send,2017,FC東京,2,0,1,41,60,11.9,13,0.0,43.2,10.54,9.66,70.75,13.20,7,0,479,78.5,12,8.3,11,4,1,19,94.7,6,33.3,18,66.7,10,2,0,2,0,35,7,118683,154,109
93,send,2017,Ｃ大阪,0,4,1,46,42,11.0,13,30.8,50.8,15.46,12.37,99.76,19.85,4,0,519,80.3,13,30.8,10,2,1,13,92.3,12,33.3,21,66.7,25,1,1,1,0,39,12,118683,116,118
94,send,2017,浦和,2,2,3,55,50,14.4,17,11.8,49.1,17.79,12.81,105.95,14.78,4,0,518,81.5,26,26.9,12,1,4,15,100.0,12,75.0,33,75.8,25,2,1,0,0,48,19,119665,166,118
95,send,2017,川崎Ｆ,2,2,3,52,39,8.9,11,18.2,55.1,19.10,16.38,98.00,15.54,5,0,648,84.7,15,26.7,10,2,3,17,100.0,10,50.0,23,60.9,23,3,4,2,0,53,18,119665,160,124
96,send,2017,清水,1,0,0,43,60,15.1,19,0.0,68.6,19.98,16.12,75.92,9.70,4,0,671,81.8,24,12.5,17,2,5,27,81.5,19,68.4,15,93.3,20,1,1,0,0,58,10,110529,133,126
97,send,2017,Ｇ大阪,1,1,1,48,40,15.8,16,6.3,48.2,15.27,11.77,72.87,15.19,2,0,474,80.4,13,30.8,9,3,3,15,73.3,8,62.5,12,83.3,27,1,0,0,0,37,14,110529,128,101
98,send,2017,大宮,0,3,0,56,56,17.2,21,9.5,50.2,19.24,12.92,106.30,15.81,7,0,479,79.5,19,36.8,12,1,5,15,93.3,15,66.7,29,75.9,24,3,2,0,0,51,14,116873,172,122
99,send,2017,横浜FM,1,2,2,70,55,20.6,26,7.7,50.5,22.85,16.47,88.35,14.55,12,0,489,79.1,27,22.2,13,0,7,15,86.7,14,71.4,26,92.3,28,2,1,2,0,60,27,117405,176,126
100,send,2017,甲府,2,0,1,52,37,12.0,15,0.0,60.6,17.11,12.65,79.15,15.73,4,0,539,78.3,15,40.0,17,1,4,18,83.3,11,45.5,27,66.7,31,0,1,1,0,46,17,117405,160,125
101,send,2018,柏,0,1,0,50,53,7.3,9,11.1,52.0,13.47,10.80,88.04,12.45,3,0,452,75.9,22,13.6,13,1,7,24,87.5,13,53.8,28,78.6,23,4,2,2,0,39,8,112714,169,123
102,send,2018,FC東京,0,1,0,37,45,4.3,6,16.7,51.7,10.45,9.12,102.18,15.15,2,0,459,76.9,12,8.3,18,2,3,32,81.3,10,60.0,26,80.8,34,4,4,0,0,38,5,112714,117,139
103,send,2018,神戸,1,1,1,50,55,8.7,13,7.7,63.4,20.67,17.97,120.52,13.92,3,0,644,81.1,26,3.8,21,0,6,32,87.5,19,52.6,31,64.5,23,1,0,1,0,63,11,117257,135,149
104,send,2018,清水,1,1,1,59,51,7.9,12,8.3,60.5,20.41,16.32,85.57,14.35,6,0,613,77.5,26,7.7,19,3,10,23,95.7,25,44.0,24,70.8,36,1,2,1,0,57,20,117257,141,151
105,send,2018,長崎,0,1,0,49,45,5.8,8,12.5,45.0,13.36,9.41,111.08,20.65,1,0,374,68.4,17,29.4,19,1,3,23,78.3,15,53.3,35,74.3,41,3,1,1,0,26,8,114597,159,137
106,send,2018,浦和,2,0,1,56,51,7.3,9,0.0,54.4,17.82,14.30,86.45,15.69,1,0,602,80.2,22,18.2,10,3,5,21,81.0,12,50.0,21,71.4,21,1,2,1,0,62,15,114597,141,123
107,send,2018,名古屋,0,3,2,44,53,11.0,14,21.4,43.9,12.53,9.02,126.32,16.66,4,0,381,74.8,10,30.0,13,1,3,18,72.2,11,45.5,31,77.4,25,2,4,0,1,35,11,114597,151,127
108,send,2018,川崎Ｆ,1,0,0,52,40,7.4,10,0.0,43.6,12.67,9.17,109.65,13.40,2,0,447,70.0,16,25.0,21,4,4,26,88.5,14,57.1,23,82.6,20,2,1,0,0,38,12,119669,171,136
109,send,2018,磐田,2,0,3,50,54,8.5,11,0.0,61.2,15.91,13.05,93.51,8.52,1,0,577,80.8,19,10.5,10,3,9,22,95.5,17,64.7,20,75.0,21,0,3,1,0,53,13,109692,149,130
110,send,2018,Ｃ大阪,2,1,2,53,38,7.8,9,11.1,52.2,15.64,11.55,75.19,16.79,3,0,471,78.3,21,19.0,15,2,5,14,78.6,17,52.9,21,81.0,25,1,1,1,0,44,11,109692,146,116
111,send,2018,札幌,1,2,2,64,61,12.6,17,11.8,56.4,24.76,20.18,96.09,14.21,6,0,614,80.9,22,22.7,14,0,7,25,88.0,24,37.5,21,76.2,12,1,0,2,0,68,21,120660,162,135
