,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
45,uraw,2016,鳥栖,1,0,0,45,58,9.7,11,0.0,68.5,22.23,20.38,88.45,8.15,1,0,749,85.6,19,15.8,7,2,7,21,100.0,8,25.0,16,81.3,7,2,0,2,0,77,13,115648,134,113
46,uraw,2016,鹿島,2,0,2,59,41,18.1,23,0.0,62.9,23.98,19.43,58.53,9.58,3,0,635,81.9,24,20.8,16,2,6,33,100.0,20,55.0,14,78.6,19,1,0,2,0,75,22,115820,199,127
47,uraw,2016,Ｇ大阪,2,0,1,60,56,17.5,18,0.0,64.2,28.16,23.55,58.50,8.89,3,0,691,86.4,21,23.8,7,4,6,22,100.0,20,45.0,11,81.8,13,2,1,2,0,83,23,115820,144,103
48,uraw,2016,広島,2,2,4,47,52,13.6,16,12.5,61.5,19.13,18.51,68.04,11.90,6,0,657,86.6,10,10.0,17,2,6,15,100.0,10,10.0,15,93.3,18,3,1,0,0,53,18,115820,173,118
49,uraw,2016,FC東京,0,3,2,62,53,17.5,21,14.3,69.6,29.87,22.63,79.64,8.69,8,0,691,84.8,29,34.5,11,2,8,29,89.7,22,45.5,18,55.6,10,1,2,3,0,79,26,114101,154,120
50,uraw,2016,神戸,0,3,1,53,53,14.2,17,17.6,52.7,17.34,13.07,110.70,14.29,8,1,491,80.7,17,17.6,13,2,7,18,77.8,18,55.6,32,81.3,25,1,1,1,0,50,15,113197,124,120
51,uraw,2016,福岡,0,2,1,34,43,8.3,9,22.2,49.7,9.03,8.25,81.88,16.93,3,0,415,78.8,4,0.0,19,1,2,21,85.7,8,50.0,13,92.3,26,3,3,2,1,32,8,113197,113,109
52,uraw,2016,柏,0,2,0,49,60,13.6,17,11.8,46.5,12.39,10.11,75.80,17.40,6,0,411,74.2,12,16.7,16,3,9,13,100.0,12,41.7,20,55.0,22,2,5,1,0,45,14,115947,153,125
53,uraw,2016,仙台,0,1,0,53,57,11.9,15,6.7,52.6,19.34,17.18,109.51,14.95,6,0,555,78.4,14,14.3,16,1,3,22,90.9,13,38.5,23,91.3,15,1,2,1,0,58,15,115947,166,126
54,uraw,2016,大宮,1,2,2,60,44,25.2,30,6.7,55.5,20.52,15.33,71.19,11.06,5,0,459,78.6,21,23.8,21,3,10,13,92.3,21,57.1,21,85.7,27,3,6,2,0,53,23,114585,161,119
