,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
106,ka-f,2018,広島,2,0,1,47,51,6.7,9,0.0,57.3,15.34,13.51,101.71,13.28,2,0,601,83.4,9,22.2,22,6,4,21,95.2,11,45.5,17,82.4,20,4,3,1,0,51,7,105750,141,135
107,ka-f,2018,横浜FM,1,1,1,66,46,17.7,22,4.5,49.2,26.11,22.07,101.05,15.55,7,0,615,85.0,22,22.7,12,1,4,25,92.0,13,30.8,34,70.6,22,0,4,0,0,79,21,105750,205,124
108,ka-f,2018,Ｃ大阪,2,1,2,62,55,14.6,18,5.6,59.8,23.37,19.83,86.14,13.95,7,0,695,82.2,21,19.0,10,1,3,30,90.0,13,53.8,11,90.9,17,1,0,2,0,63,20,107979,130,123
109,ka-f,2018,仙台,1,0,0,60,48,4.0,5,0.0,56.4,24.46,22.38,99.19,16.19,1,0,615,80.8,5,60.0,17,1,5,18,83.3,9,44.4,33,63.6,25,2,4,2,0,64,13,107979,172,126
110,ka-f,2018,鹿島,0,4,1,57,46,13.8,17,17.6,45.9,15.48,12.03,107.00,10.96,9,0,388,78.4,3,66.7,18,1,4,12,83.3,16,43.8,33,72.7,34,2,1,2,0,37,15,108165,185,123
111,ka-f,2018,鳥栖,0,2,0,38,42,5.2,6,33.3,56.9,19.84,17.76,87.48,17.96,2,0,750,86.8,8,12.5,18,0,1,17,88.2,8,50.0,28,71.4,28,2,1,0,0,36,11,108165,178,115
112,ka-f,2018,神戸,0,2,1,56,65,12.5,14,14.3,47.3,17.86,15.30,63.33,12.09,5,0,572,83.7,9,44.4,22,0,5,20,95.0,6,66.7,17,82.4,14,5,1,0,0,51,14,108165,144,112
113,ka-f,2018,浦和,2,0,2,52,50,12.2,15,0.0,62.1,19.68,17.46,86.15,9.67,2,0,667,85.5,11,9.1,23,2,10,17,94.1,16,56.3,24,87.5,9,1,6,1,1,55,17,106322,140,123
114,ka-f,2018,FC東京,2,0,2,68,51,12.9,16,0.0,64.0,29.83,25.36,101.70,11.24,1,0,753,86.2,20,10.0,12,2,7,21,100.0,23,47.8,26,69.2,11,1,0,1,0,77,25,109122,152,124
115,ka-f,2018,柏,0,2,1,68,57,14.9,17,11.8,58.5,31.56,26.14,117.99,10.01,7,0,761,87.5,28,17.9,10,0,4,20,85.0,18,61.1,30,76.7,17,1,1,1,0,76,25,109122,130,114
116,ka-f,2018,清水,0,3,0,54,66,13.9,14,21.4,60.3,27.64,24.88,79.83,11.47,8,0,831,88.8,7,42.9,12,1,2,5,100.0,12,41.7,14,78.6,28,3,0,0,0,57,16,110745,156,101
117,ka-f,2018,札幌,0,2,1,66,50,13.2,15,13.3,54.1,22.16,19.77,93.63,17.61,6,0,570,82.5,10,10.0,7,1,11,15,100.0,10,50.0,20,95.0,30,2,1,2,0,70,20,110745,251,114
118,ka-f,2018,長崎,0,1,0,62,51,21.2,22,4.5,55.1,21.63,17.65,87.60,13.32,5,0,558,85.1,14,35.7,10,0,6,16,100.0,7,71.4,15,80.0,21,4,2,1,0,54,18,98228,113,104
119,ka-f,2018,浦和,2,0,2,52,56,15.7,18,0.0,58.9,26.25,23.12,108.15,10.03,3,0,679,85.9,9,33.3,8,2,4,14,100.0,11,45.5,16,93.8,13,1,2,1,0,72,15,98228,116,115
120,ka-f,2018,横浜FM,0,2,0,48,46,12.2,14,14.3,53.4,15.78,13.57,83.82,17.53,4,0,589,87.4,11,27.3,14,0,2,25,100.0,11,18.2,34,79.4,27,2,0,2,0,52,12,102299,157,115
121,ka-f,2018,清水,0,2,1,61,55,15.2,17,11.8,64.3,32.21,29.06,77.23,16.63,7,0,855,89.2,13,30.8,6,0,8,18,100.0,11,36.4,21,61.9,32,1,1,1,0,72,25,102299,111,112
122,ka-f,2018,鳥栖,1,0,0,61,59,27.6,27,0.0,67.0,34.27,28.35,88.07,7.07,9,0,825,90.2,16,31.3,5,0,7,15,100.0,18,44.4,13,84.6,11,3,2,0,0,81,28,100914,117,98
123,ka-f,2018,広島,0,2,1,57,47,15.6,17,11.8,62.3,25.44,21.07,96.44,11.30,7,1,765,87.7,16,31.3,12,2,2,18,100.0,11,63.6,16,56.3,14,5,2,0,0,70,17,100914,122,109
124,ka-f,2018,仙台,0,1,0,58,44,18.2,18,5.6,56.5,23.36,20.01,95.61,12.51,7,0,687,88.6,12,8.3,8,1,5,13,100.0,18,55.6,25,80.0,34,2,3,0,0,72,18,105143,119,99
125,ka-f,2018,Ｇ大阪,2,0,2,60,70,9.5,12,0.0,62.1,29.83,27.09,104.38,6.68,4,0,847,85.1,11,9.1,16,3,5,28,96.4,15,40.0,19,89.5,4,3,2,1,0,78,18,105143,125,126
126,ka-f,2018,札幌,0,7,0,61,55,21.1,26,26.9,49.0,20.17,18.70,119.32,15.14,15,0,521,85.8,8,12.5,16,3,4,16,93.8,9,33.3,23,87.0,24,7,2,1,0,50,19,108902,143,123
127,ka-f,2018,名古屋,0,3,1,70,63,21.2,21,9.5,54.4,30.18,28.02,97.08,7.84,7,0,683,89.3,11,27.3,12,1,9,13,100.0,9,33.3,23,78.3,18,2,0,0,0,83,22,102382,121,99
128,ka-f,2018,湘南,1,0,0,59,56,11.7,14,0.0,63.4,25.65,21.44,65.07,12.20,6,1,775,86.3,21,19.0,17,0,6,30,100.0,13,46.2,24,66.7,15,3,2,1,0,58,22,102382,140,120
129,ka-f,2018,長崎,0,2,1,59,37,14.0,15,13.3,61.5,21.08,19.67,71.09,9.37,7,0,673,87.5,11,9.1,12,1,6,22,86.4,8,50.0,26,76.9,21,1,0,2,0,58,17,102382,144,107
130,ka-f,2018,鹿島,1,0,0,48,30,5.9,6,0.0,61.2,13.71,12.56,57.05,16.98,2,1,507,82.6,11,18.2,9,0,6,19,94.7,13,7.7,23,78.3,33,0,2,4,1,42,12,102382,108,102
131,ka-f,2018,神戸,0,5,3,64,61,21.2,22,22.7,52.1,32.84,26.99,110.60,10.67,10,1,681,90.5,13,38.5,10,2,4,14,92.9,18,61.1,15,80.0,17,4,2,0,0,75,31,114345,175,104
132,ka-f,2018,柏,0,3,0,63,53,16.7,20,15.0,59.3,25.15,22.92,98.87,14.60,8,0,712,86.7,11,18.2,10,3,5,21,95.2,12,50.0,19,73.7,20,4,1,2,0,68,18,108209,153,120
133,ka-f,2018,Ｃ大阪,2,1,2,69,52,8.3,11,9.1,58.3,25.97,22.07,106.21,9.55,4,1,732,85.0,18,16.7,9,2,11,22,95.5,16,50.0,19,63.2,14,3,2,0,0,84,19,108209,151,132
134,ka-f,2018,FC東京,0,2,0,57,40,9.7,12,16.7,58.4,26.64,23.32,109.37,13.41,7,0,688,86.5,9,33.3,11,1,3,17,94.1,14,57.1,21,71.4,33,4,2,1,0,67,13,108209,163,124
135,ka-f,2018,磐田,0,2,1,65,55,12.0,12,8.3,70.5,31.48,28.39,78.48,9.17,2,0,838,88.3,15,26.7,9,0,9,15,93.3,6,50.0,16,68.8,12,0,4,0,0,90,22,100688,126,100
136,ka-f,2019,FC東京,1,0,0,66,48,14.2,16,0.0,62.0,24.83,22.04,106.61,11.11,8,0,736,86.1,16,6.3,8,2,8,20,75.0,17,52.9,25,64.0,24,2,0,3,0,67,21,104323,160,113
137,ka-f,2019,鹿島,1,1,1,68,43,18.0,20,5.0,65.3,31.06,26.22,84.71,9.83,6,0,852,88.0,23,26.1,9,1,7,24,100.0,14,28.6,15,66.7,17,4,1,1,0,91,20,110671,193,111
138,ka-f,2019,横浜FM,1,2,2,54,45,12.5,16,12.5,46.6,15.46,12.25,111.93,15.29,7,0,435,77.9,12,8.3,16,1,7,21,100.0,13,69.2,29,86.2,33,3,4,1,0,38,11,110671,193,128
139,ka-f,2019,Ｇ大阪,2,0,1,68,52,14.2,19,0.0,54.1,20.59,16.91,99.85,11.63,4,0,602,81.7,17,11.8,16,3,7,37,83.8,20,45.0,27,77.8,23,2,2,1,0,53,12,109061,157,134
140,ka-f,2019,松本,0,2,0,67,55,12.1,17,11.8,66.8,30.04,24.27,118.66,12.09,4,0,705,84.8,13,46.2,17,2,5,26,92.3,15,46.7,24,95.8,15,3,2,0,0,68,23,109061,159,141
141,ka-f,2019,Ｃ大阪,1,1,1,65,56,10.5,13,7.7,55.7,27.36,23.74,127.40,10.25,5,0,711,85.4,20,15.0,11,0,11,23,91.3,15,66.7,20,55.0,17,3,0,0,0,61,20,112543,165,124
142,ka-f,2019,鳥栖,0,1,0,48,46,8.1,9,11.1,56.3,17.17,14.88,94.16,15.31,4,0,641,84.4,11,9.1,12,1,5,13,84.6,8,62.5,20,70.0,27,3,2,3,0,45,12,112543,157,111
143,ka-f,2019,湘南,0,2,0,54,73,11.4,12,16.7,52.6,20.90,20.47,117.19,12.67,3,0,724,87.6,8,0.0,7,1,6,22,100.0,6,33.3,19,68.4,23,5,1,0,0,68,12,115168,167,105
144,ka-f,2019,神戸,0,2,1,55,52,10.1,13,15.4,38.7,15.94,11.73,123.65,16.28,7,0,393,78.4,11,36.4,12,1,5,19,94.7,17,52.9,27,77.8,27,5,2,0,0,34,11,115168,123,129
145,ka-f,2019,仙台,0,3,1,75,50,12.3,14,21.4,60.9,32.67,26.12,114.24,10.72,5,1,786,87.4,22,31.8,10,3,3,15,100.0,20,60.0,15,86.7,15,3,0,0,0,82,30,110817,175,114
146,ka-f,2019,清水,0,4,0,60,62,12.0,15,26.7,50.2,20.16,16.60,117.93,15.05,5,0,596,83.7,12,25.0,5,3,5,17,88.2,16,43.8,24,70.8,28,0,1,0,0,55,16,110817,163,125
147,ka-f,2019,名古屋,1,1,1,46,31,9.2,11,9.1,45.9,15.34,13.30,121.69,14.03,3,0,485,78.6,7,0.0,13,2,4,11,100.0,13,53.8,20,85.0,17,5,4,0,0,35,6,110856,155,120
148,ka-f,2019,大分,0,1,0,57,57,10.2,10,10.0,50.4,22.97,21.48,74.57,12.79,2,0,673,89.2,6,33.3,10,1,3,21,90.5,3,66.7,18,72.2,19,3,2,0,0,55,14,110856,156,98
149,ka-f,2019,浦和,1,1,1,59,57,15.0,17,5.9,61.0,23.83,18.37,90.10,9.89,5,0,697,87.2,14,42.9,16,2,6,17,94.1,12,66.7,19,73.7,24,1,0,1,0,61,13,104104,159,113
150,ka-f,2019,札幌,1,1,1,70,66,22.4,26,3.8,58.6,30.02,22.91,79.91,10.88,9,1,662,85.0,27,25.9,14,1,7,22,90.9,18,50.0,22,81.8,16,2,0,3,0,76,27,112807,165,116
151,ka-f,2019,磐田,0,3,1,53,48,6.4,7,42.9,56.4,21.03,18.65,91.38,12.70,4,0,618,87.1,8,25.0,15,1,2,19,84.2,12,41.7,15,60.0,33,1,3,2,0,64,9,112807,128,109
152,ka-f,2019,鳥栖,1,0,0,61,56,12.8,12,0.0,53.8,21.75,16.18,50.94,15.25,6,0,600,85.2,19,31.6,14,2,6,16,93.8,15,53.3,13,53.8,28,3,2,0,0,55,15,101304,101,94
153,ka-f,2019,FC東京,0,3,0,60,54,14.3,16,18.8,53.4,19.03,18.52,106.93,14.72,9,0,653,83.8,8,12.5,10,2,4,15,86.7,3,0.0,19,73.7,24,0,0,2,0,61,12,101304,146,112
154,ka-f,2019,大分,0,3,1,48,63,23.0,20,15.0,43.2,18.17,17.16,70.03,12.68,10,0,571,89.1,6,0.0,8,4,4,19,94.7,6,33.3,11,81.8,23,2,0,0,0,42,12,112695,134,87
155,ka-f,2019,広島,2,2,3,54,60,10.3,11,18.2,55.9,25.52,22.88,84.12,9.51,3,0,763,86.8,27,14.8,7,3,5,23,100.0,8,50.0,28,71.4,10,1,2,1,0,77,10,112695,116,107
156,ka-f,2019,松本,1,0,0,56,58,14.1,14,0.0,68.1,27.68,24.45,81.12,8.58,1,0,868,89.9,19,21.1,8,0,1,18,100.0,11,54.5,16,68.8,7,0,1,0,0,79,21,102523,99,99
157,ka-f,2019,名古屋,2,0,3,53,49,10.5,11,0.0,53.0,21.66,18.45,83.67,11.05,6,0,636,85.1,11,27.3,9,5,5,15,100.0,10,50.0,23,73.9,18,2,4,3,1,47,12,102523,102,105
158,ka-f,2019,仙台,1,2,2,68,49,13.0,13,15.4,66.7,28.67,25.67,70.78,7.51,3,0,738,87.7,17,23.5,12,2,7,20,90.0,7,57.1,23,69.6,10,0,1,2,0,65,20,102523,104,100
159,ka-f,2019,清水,1,2,2,65,61,20.4,21,9.5,64.6,26.57,23.61,67.05,6.86,8,0,774,86.7,29,10.3,7,0,11,22,86.4,8,62.5,11,54.5,11,3,1,1,0,76,24,104012,130,103
160,ka-f,2019,Ｃ大阪,2,1,2,74,54,11.7,14,7.1,60.3,24.14,19.44,73.94,11.86,3,0,651,82.6,24,29.2,13,3,6,31,93.5,7,85.7,22,72.7,25,1,3,2,0,66,16,104012,115,120
161,ka-f,2019,磐田,0,2,0,53,55,13.5,15,13.3,45.8,16.98,14.16,92.13,13.80,6,0,516,84.5,10,40.0,14,0,4,16,93.8,9,55.6,24,83.3,25,2,2,1,0,39,9,112812,145,111
162,ka-f,2019,神戸,2,1,2,54,58,15.3,17,5.9,45.4,18.15,16.23,106.99,11.43,5,0,622,85.5,13,15.4,14,2,3,20,95.0,10,50.0,6,100.0,20,6,1,0,0,47,15,107570,143,111
163,ka-f,2019,湘南,0,5,0,56,51,16.4,19,21.1,57.5,24.53,21.44,97.87,14.87,8,0,724,87.0,13,23.1,13,0,5,18,94.4,8,62.5,24,66.7,23,3,1,0,0,55,20,107570,135,116
164,ka-f,2019,Ｇ大阪,1,2,2,53,56,14.0,13,15.4,58.0,28.05,25.32,96.23,10.16,3,0,857,89.3,7,42.9,5,1,1,11,100.0,11,63.6,19,84.2,6,1,0,2,0,71,12,107570,108,93
165,ka-f,2019,広島,0,2,1,37,47,8.9,10,20.0,39.8,10.55,9.47,93.99,21.31,5,0,380,78.2,3,0.0,13,3,1,14,92.9,8,37.5,26,76.9,43,5,3,1,0,29,6,113788,158,112
166,ka-f,2019,浦和,0,2,0,51,58,12.0,13,15.4,53.9,19.57,18.12,103.86,16.59,5,0,644,85.6,13,15.4,8,1,3,18,88.9,6,50.0,20,70.0,19,1,3,1,0,55,13,113788,155,108
167,ka-f,2019,鹿島,0,2,0,37,44,7.1,8,25.0,49.1,12.15,10.97,88.58,19.70,3,0,453,78.1,7,28.6,12,2,3,20,80.0,4,25.0,31,54.8,36,0,1,3,0,42,5,113788,135,112
168,ka-f,2019,横浜FM,2,1,4,64,53,11.4,14,7.1,50.0,17.30,13.14,117.22,10.10,5,0,474,80.4,14,35.7,10,1,6,19,94.7,8,75.0,30,70.0,14,4,8,1,0,61,17,109613,169,123
169,ka-f,2019,札幌,0,2,1,59,47,15.9,18,11.1,43.5,20.01,17.52,105.02,21.06,8,0,458,85.2,6,33.3,11,2,7,6,100.0,6,83.3,22,72.7,27,3,1,1,0,43,14,109613,163,113
170,ka-f,2020,鳥栖,1,0,0,71,57,21.6,24,0.0,59.0,28.64,21.64,91.69,9.94,4,0,658,86.8,19,36.8,10,1,8,20,100.0,17,52.9,15,46.7,14,3,2,0,0,71,22,109859,184,111
171,ka-f,2020,鹿島,0,2,1,56,46,10.8,12,16.7,51.1,14.67,11.57,74.80,16.90,3,0,438,78.5,15,33.3,14,2,7,23,82.6,10,20.0,18,61.1,36,0,4,2,0,46,11,105534,164,111
172,ka-f,2020,FC東京,0,4,0,73,43,14.7,17,23.5,56.5,27.54,23.88,98.02,13.65,6,0,600,84.3,6,66.7,12,4,6,20,100.0,12,50.0,29,69.0,21,2,1,1,0,59,24,105534,155,116
173,ka-f,2020,柏,0,3,1,62,79,10.9,14,21.4,56.1,23.17,20.29,132.92,10.82,7,0,662,86.4,13,23.1,15,1,6,19,89.5,11,54.5,14,85.7,17,5,0,3,0,76,19,111258,150,128
174,ka-f,2020,横浜FC,0,5,1,67,51,21.0,25,20.0,48.9,23.26,18.70,95.33,8.78,11,2,568,84.5,17,29.4,6,1,10,22,100.0,12,41.7,13,76.9,12,3,2,0,0,63,21,111258,164,119
175,ka-f,2020,仙台,0,3,2,64,56,21.2,22,13.6,60.6,22.06,19.09,94.08,7.21,5,0,655,86.9,18,16.7,10,2,7,19,94.7,13,46.2,16,62.5,13,1,1,0,0,77,17,111258,165,104
176,ka-f,2020,湘南,0,3,1,70,71,26.4,29,10.3,58.4,33.14,26.25,94.64,8.04,11,0,751,88.9,20,40.0,4,1,6,18,94.4,10,80.0,22,54.5,13,2,3,0,0,76,38,107952,117,110
177,ka-f,2020,Ｇ大阪,0,1,0,58,49,15.7,16,6.3,46.9,18.71,17.29,90.31,14.39,4,0,548,83.9,11,9.1,12,2,5,18,94.4,8,37.5,20,70.0,28,1,5,0,0,56,10,107952,117,102
178,ka-f,2020,大分,0,2,0,60,100,18.8,18,11.1,48.2,20.13,17.17,107.95,3.14,6,0,608,89.5,15,20.0,6,3,8,20,90.0,7,42.9,11,72.7,3,2,2,0,0,61,15,110787,151,96
179,ka-f,2020,札幌,0,6,1,50,43,14.3,16,37.5,52.0,18.92,14.74,121.96,18.14,13,0,588,85.9,8,50.0,13,1,1,13,92.3,14,57.1,22,72.7,26,6,0,1,0,45,14,110787,174,112
180,ka-f,2020,Ｃ大阪,0,5,2,68,66,15.0,15,33.3,52.2,22.97,20.49,92.37,10.49,9,1,556,85.3,6,0.0,6,0,4,16,93.8,13,53.8,16,75.0,16,4,1,1,0,64,21,107622,131,100
181,ka-f,2020,名古屋,2,0,1,65,55,16.7,16,0.0,59.8,27.43,25.54,76.05,10.22,4,0,746,86.9,14,28.6,7,1,4,22,100.0,8,25.0,26,65.4,13,2,0,0,0,76,18,107622,126,96
182,ka-f,2020,神戸,1,2,2,47,52,7.4,9,22.2,43.8,14.83,11.78,91.96,15.29,5,0,490,78.2,14,28.6,9,1,3,28,96.4,8,37.5,18,66.7,19,1,1,0,0,37,12,107622,139,122
183,ka-f,2020,清水,0,5,0,67,57,35.8,39,12.8,51.9,25.18,19.97,109.47,10.70,15,0,523,83.7,21,19.0,7,1,12,17,94.1,16,68.8,20,75.0,14,1,2,0,0,52,35,108939,168,109
184,ka-f,2020,横浜FM,0,3,1,62,50,10.7,14,21.4,49.5,19.65,13.78,145.08,13.66,3,0,519,79.2,23,30.4,9,2,6,23,100.0,18,33.3,31,74.2,18,6,8,1,0,57,26,108939,163,131
185,ka-f,2020,神戸,0,3,2,56,50,16.1,20,15.0,44.6,15.21,11.17,76.96,15.22,8,2,392,74.0,10,20.0,10,1,7,27,92.6,15,66.7,16,62.5,23,3,1,0,0,36,14,105583,154,124
186,ka-f,2020,広島,0,5,1,54,70,12.9,15,33.3,51.1,22.64,17.57,106.24,12.92,7,1,572,83.4,12,58.3,10,4,5,15,100.0,8,50.0,30,60.0,27,3,1,0,0,57,17,112988,207,116
187,ka-f,2020,浦和,0,3,0,63,57,21.9,25,12.0,57.7,26.51,21.87,103.30,12.95,10,0,660,88.0,12,41.7,17,2,1,19,94.7,15,53.3,24,66.7,22,1,0,2,0,72,24,112988,179,114
188,ka-f,2020,横浜FC,0,3,2,69,73,21.0,22,13.6,51.2,22.29,19.55,94.32,8.35,6,0,650,84.6,23,13.0,7,1,10,16,100.0,8,37.5,20,70.0,11,3,0,1,0,66,21,111511,132,105
189,ka-f,2020,湘南,0,1,0,69,54,19.1,22,4.5,57.3,32.24,27.27,114.55,11.54,5,0,741,88.0,18,38.9,4,0,13,27,88.9,12,41.7,28,57.1,20,0,1,1,0,68,30,111511,150,115
190,ka-f,2020,Ｃ大阪,0,3,1,72,52,13.7,13,15.4,56.0,29.29,25.04,95.08,13.77,6,0,715,88.8,18,22.2,5,2,5,13,100.0,15,53.3,28,75.0,30,1,1,2,0,74,28,111511,144,95
191,ka-f,2020,仙台,0,1,0,71,65,19.3,22,4.5,60.0,27.16,22.80,108.39,13.28,7,0,727,87.2,28,14.3,10,1,10,16,93.8,16,56.3,25,72.0,24,2,1,0,0,75,23,111111,148,114
192,ka-f,2020,広島,0,2,0,51,36,11.2,12,16.7,52.5,16.97,14.85,102.47,21.26,5,0,580,81.4,9,22.2,7,4,3,15,93.3,8,62.5,25,56.0,35,4,1,0,0,51,10,111111,171,107
193,ka-f,2020,名古屋,0,3,0,57,60,17.5,18,16.7,47.3,22.14,17.02,92.06,14.09,6,0,574,84.1,13,38.5,8,1,6,10,90.0,13,61.5,19,68.4,20,1,3,0,0,41,14,109713,122,103
194,ka-f,2020,FC東京,0,2,1,77,51,23.7,27,7.4,63.9,34.28,29.53,103.21,8.03,9,1,740,87.7,15,46.7,9,0,9,22,90.9,13,46.2,21,52.4,7,0,3,0,0,86,32,104286,147,114
195,ka-f,2020,札幌,2,0,2,55,50,8.5,11,0.0,52.8,18.76,16.52,93.62,16.06,5,0,578,82.7,10,20.0,15,3,5,24,100.0,16,25.0,27,74.1,20,1,2,0,0,49,17,109731,156,129
196,ka-f,2020,鹿島,1,1,1,64,42,13.0,17,5.9,47.9,16.74,14.79,114.73,11.21,5,0,431,80.7,8,25.0,19,1,10,21,90.5,7,57.1,24,58.3,23,1,1,2,0,40,12,109731,159,131
197,ka-f,2020,横浜FM,0,3,1,72,63,18.5,24,12.5,56.7,25.22,19.49,92.05,9.62,11,1,546,82.2,25,20.0,13,1,17,27,96.3,18,66.7,24,62.5,11,2,2,2,0,63,25,110029,150,130
198,ka-f,2020,大分,2,0,1,51,49,9.3,10,0.0,49.3,14.37,13.46,81.99,14.28,1,0,574,83.1,15,6.7,9,1,6,22,95.5,7,28.6,9,77.8,22,2,2,0,1,45,14,110029,154,108
199,ka-f,2020,Ｇ大阪,0,5,0,64,55,21.4,24,20.8,53.0,24.15,20.82,90.24,10.25,13,0,614,87.3,13,30.8,13,2,4,25,88.0,12,41.7,19,63.2,20,1,2,0,0,64,29,114629,192,112
200,ka-f,2020,清水,1,2,2,58,55,14.7,17,11.8,62.7,31.22,26.85,80.80,8.58,10,0,829,88.3,21,28.6,7,2,8,28,96.4,13,38.5,20,70.0,17,0,2,0,0,67,24,114629,159,116
201,ka-f,2020,鳥栖,1,1,1,57,53,13.0,17,5.9,44.8,21.08,15.83,124.79,14.03,5,0,542,79.7,16,43.8,9,0,7,19,100.0,16,43.8,25,84.0,18,3,1,0,0,40,20,114629,216,131
202,ka-f,2020,浦和,0,3,1,73,69,22.0,24,12.5,61.7,35.36,31.51,125.52,8.68,8,0,910,90.1,23,13.0,8,1,6,18,100.0,16,37.5,18,72.2,18,6,4,0,0,104,35,117588,152,109
203,ka-f,2020,柏,0,3,2,56,56,12.7,17,17.6,66.8,27.53,21.55,116.50,14.39,7,0,762,84.9,22,45.5,8,2,10,21,100.0,6,50.0,21,81.0,25,2,2,3,0,57,26,117588,190,134
